id_conf,smiles,ds_CHEMPLP_1DB1,ds_CHEMPLP_3KPZ,ds_london_1DB1,ds_london_3KPZ,ds_ASE_1DB1,ds_ASE_3KPZ,ds_AHB_1DB1,ds_AHB_3KPZ,ds_AdG_1DB1,ds_AdG_3KPZ,rank_AdG_3KPZ,ECR_1DB1_new,ECR_3KPZ_new
C20884366_1,Brc1cc(ccc1OC)[C@@H]1Nc2c(NC3=C1C(=O)C[C@@H](C3)c1ccc(Cl)cc1)cccc2,-73.1414,-18.5806,-10.391203,-12.01371,-26.414013,-25.908281,-68.014305,-78.714752,-2.3357205,-0.047579654,4121,8.92E-06,0.000541322
C41385199_5,O1CCCOc2c1cc(cc2)[C@H]1Nc2c(C1)cccc2,-85.5384,-19.3078,-10.389393,-9.7215776,-23.268436,-23.322021,-91.131752,-103.20283,-7.5718756,-7.1279044,539,0.001648556,0.001395268
C12891751_13,s1c(NC(=O)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)c(nc1SCC(=O)N)-c1ccccc1,-73.8334,-14.1522,-10.389339,-12.380531,-21.070873,-19.924843,-79.328728,-88.588387,-4.2920022,-5.6165657,1783,7.63E-06,0.000966559
C14158975_5,Clc1cc(Cl)ccc1NC(=S)\N=C(\Nc1nc(cc(n1)C)C)/NCCc1sccc1,-76.6969,-14.82,-10.388795,-10.505631,-21.322056,-21.407915,-81.312195,-88.348671,1.4054209,0.16336767,4170,1.19E-05,6.77E-06
C36497926_12,o1cccc1CN([C@H](C(CC)CC)C(=O)NC1CCCCC1)C(=O)c1ccccc1[O-],-79.1471,-7.33242,-10.386301,-9.0954924,-24.703693,-24.007755,-53.491379,-76.209343,2.0783799,2.1258314,4500,2.63E-06,8.64E-07
C71159388_3,Fc1cc(cc2c1nc1c(CCC[C@H]1CC)c2C(=O)[O-])C,-62.8818,-14.3114,-10.386209,-10.137908,-22.547457,-22.625,-72.529961,-73.584526,-4.8174329,-5.8016391,1622,6.80E-06,3.52E-05
CHEMBL1484163_24,O(C)c1ccc(cc1)CC1=C(C(OCC)=O)C(=O)c2c(cccc2)C1=O,-83.6101,-15.0045,-10.385924,-10.229643,-24.23274,-22.254051,-77.473038,-87.946739,-4.52175,-5.2906408,2127,7.10E-06,1.34E-05
C09409066_3,O(CCC(C)C)c1ccc(cc1OC)[C@@H]1N(CCCOC)C(=O)c2[nH]nc(c12)-c1ccccc1[O-],-78.4378,-15.2185,-10.385786,-10.844781,-29.456312,-30.080717,-62.813431,-84.143265,5.2681608,-0.56023246,4003,0.000216579,0.000573121
C13754769_4,Brc1cn(nc1NC(=S)Nc1cc(cc(c1)C)C)Cc1c(F)cccc1Cl,-92.0338,-17.7117,-10.3846,-11.096692,-23.758331,-22.148584,-69.592216,-79.551758,-2.7944078,-1.81979,3706,1.27E-05,3.53E-05
C02620240_11,s1c(ccc1S(=O)(=O)\[NH+]=C/1\C=2C([N-]C=CC=2)=CC=C\1)C,-84.7472,-20,-10.383973,-9.795846,-21.94462,-20.294922,-89.256073,-89.176315,-5.9757047,-5.6066065,1792,0.000242107,0.002541327
C02620240_1,s1c(ccc1S(=O)(=O)\[NH+]=C/1\C=2C([N-]C=CC=2)=CC=C\1)C,-83.0078,-20,-10.383973,-9.795846,-21.94462,-20.294922,-89.256073,-89.176315,-5.9757047,-5.6066065,1791,0.000241949,0.002527894
C40209352_12,O(CCn1c2c([nH+]c1CCCNC(=O)CCc1ccccc1)cccc2)c1ccccc1CC=C,-118.204,-13.992,-10.382494,-10.672765,-32.175663,-30.416927,-70.341553,-88.997925,-0.7351281,-3.11624,3330,0.003226308,0.000730966
C39700339_5,s1cccc1[C@H](N1CCN(CC1)c1ccccc1OC)[C@@H](NC(=S)NC1CCCCC1)C,-99.6526,-11.6728,-10.382278,-11.470674,-32.260155,-31.522604,-70.637627,-91.278824,-5.8354015,-2.2949777,3580,0.001533869,0.001435245
C08903663_34,s1cccc1[C@@H]1C(C(=O)Nc2ccccc2)=C(NC(SCC(=O)NCc2ccccc2)=C1C#N)C,-100.041,-13.432,-10.381782,-10.546952,-28.359324,-28.22279,-107.77283,-101.80627,-3.8695993,0.42384034,4226,0.002348404,0.000416907
C37089294_1,Fc1cc(cc(NC2CCC3(OCCO3)CC2)c1C)C#N,-77.6307,-17.6622,-10.380956,-11.006002,-23.714251,-24.326902,-92.375816,-101.64427,-6.0317793,-5.921432,1498,0.000455831,0.000372541
C20882426_28,Clc1ccc(cc1)[C@@H]1CC(=O)C2=C(Nc3c(N[C@H]2c2ccc(OCC(C)C)cc2)cccc3)C1,-83.5016,-18.5693,-10.380195,-11.651407,-31.494658,-31.45233,-83.62355,-97.809433,-0.87489146,-3.6845419,3144,0.000997532,0.001626899
C20069658_18,S(=O)([O-])(=N[C@]1(C2=C(N(C1=O)c1cc(C)c(cc1)C)CC(CC2=O)(C)C)C(F)(F)F)c1ccc(cc1)C,-62.8031,-12.972,-10.37923,-10.977835,-30.45994,-28.90152,-85.916687,-90.849342,-2.8207135,-1.72357,3729,0.000586962,0.000236391
C13657730_3,Brc1cc(Br)cc(\C=N\NC(=S)N[C@@H]2[C@@H]3C=C[C@H](C2)C3)c1O,-83.2453,-18.8274,-10.378047,-10.994823,-22.774681,-21.884844,-82.081093,-86.741379,-4.8779168,-5.0745802,2333,2.10E-05,0.000143074
C45176769_3,Clc1ccc(OC(=O)[C@H]2CCCN(C2)c2ncccn2)cc1CC,-87.1166,-15.6477,-10.377396,-10.430593,-27.32099,-25.022919,-104.10391,-107.36103,-6.8111377,-7.1322718,537,0.002381747,0.001506548
C14032649_35,Brc1c2c(ccc1OCC(=O)NNC(=O)c1ccccc1OCCCCCC)cccc2,-100.255,-18.6233,-10.376933,-11.569182,-28.054321,-28.373678,-81.279114,-80.60511,2.3750806,-3.2201128,3304,0.00017768,0.000343909
C94613272_2,Fc1c2nc3c(C[C@@H](C[C@@H]3C)C)c(c2ccc1)C(=O)[O-],-62.3039,-15.8465,-10.375427,-9.3471079,-22.865149,-22.54714,-73.904243,-79.38266,-5.3046103,-5.1101437,2303,1.72E-05,6.12E-06
C13131383_1,Fc1ccc(cc1)[C@H]1Nc2n(ncn2)[C@@H](C1)c1cc(ccc1)C,-85.2642,-18.6213,-10.374959,-10.296504,-22.203661,-20.894917,-83.435173,-86.229904,-6.7396612,-7.5476351,315,0.000445736,0.001237226
C53363212_6,Brc1cc([C@H]2N[C@@H](N=C(C2)c2ccc(cc2)CC)c2ccc(Br)cc2)c(O)cc1,-75.1372,-17.868,-10.37439,-10.264842,-25.9478,-23.962191,-60.416451,-75.037086,-0.28923392,-0.32766989,4056,5.66E-06,1.39E-05
C20763901_10,Brc1cc([C@H]2N[C@H](N=C(C2)c2ccc(Br)cc2)c2ccccc2F)c(O)cc1,-79.4952,-18.6346,-10.374333,-11.165406,-21.594715,-21.625879,-79.09462,-94.894981,-3.5724916,-6.5149312,983,6.16E-06,0.000358673
C14703734_33,s1c(nnc1S[C@@H](C(=O)NC(c1ccccc1)c1ccccc1)C)NCCc1sccc1,-106.528,-11.7105,-10.374227,-10.857594,-25.949263,-25.895611,-76.078484,-76.413109,0.24022529,1.1841886,4360,0.000558287,1.81E-05
C68605213_2,O=C(NC1CC[NH+](CC1)CC(=O)N(C)C)[C@H]1N(CCC1)C(=O)CC(C)(C)C,-93.9593,-15.563,-10.373799,-11.36711,-30.892252,-30.233273,-94.600525,-90.62812,-5.0406299,-4.6345353,2675,0.001340736,0.000716758
C42743074_9,S(CC(=O)NC1CC[NH+](CC1)C1CC1)[C@H]1CCS(=O)(=O)C1,-85.167,-16.5662,-10.373101,-10.951001,-25.243641,-25.112595,-84.988731,-107.51083,-4.4047542,-5.5159845,1886,5.06E-05,0.000921894
C49528735_18,Brc1cc(Br)cc(N)c1S(=O)(=O)N[C@H](CC)c1sccc1,-82.021,-19.2685,-10.372987,-9.8497047,-20.427299,-18.561522,-71.418747,-74.247612,-5.2625518,-4.6303158,2679,1.55E-05,0.000228347
C14457596_2,S(=O)(=O)(Nc1cc(C)c(cc1)C)c1cc2[C@@H]3[C@H](CC=C3)[C@@H](Nc2cc1)c1c(cc(cc1C)C)C,-94.0449,-18.0695,-10.372138,-10.513124,-29.928164,-30.976967,-74.267365,-85.38736,0.65651971,-0.33851552,4053,0.000346698,0.001043698
C19966035_1,Clc1ccc(Sc2ccc(F)cc2)nc1C(=O)[O-],-81.6257,-16.0852,-10.37201,-10.785726,-17.814772,-17.90723,-80.368713,-84.808769,-6.4548559,-6.2483916,1180,0.000248314,0.000122268
C19966035_3,Clc1ccc(Sc2ccc(F)cc2)nc1C(=O)[O-],-81.55,-16.0831,-10.37201,-10.785726,-17.814772,-17.90723,-80.368713,-84.808769,-6.4548559,-6.2483916,1179,0.000247677,0.000122588
C25515038_18,Clc1cc(Cl)ccc1N/C(/[S-])=[NH+]/[C@H]([C@H](N1CCCC1)c1sccc1)C,-87.8677,-15.8678,-10.371765,-9.9627275,-22.85685,-22.080994,-73.695976,-86.483772,-4.0011044,-3.0628805,3348,5.82E-06,3.07E-06
C24904249_15,s1cc(cc1)-c1c2nc(ccc2c(nc1)NC1CCC([NH2+]Cc2ccc(F)cc2)CC1)C(F)(F)F,-97.1699,-16.2773,-10.36968,-12.589839,-28.404413,-27.566488,-67.315384,-71.246094,2.0212917,8.7968674,5034,0.000121211,0.001287357
C36186856_6,Clc1cc2[C@H]3NC(=S)N([C@](Oc2cc1)(C)[C@@H]3C(=O)Nc1ccc(cc1C)C)c1ccc(cc1)C,-58.7161,-13.4088,-10.369368,-10.103765,-30.359407,-28.693853,-68.729088,-75.442131,-0.16082245,2.831265,4582,0.000486695,0.000169283
C72306377_9,O=C(NC1CCC(NC(=O)C[C@@H](C(C)C)C)CC1)C1CCN(CC1)C(=O)C[C@H](C(C)C)C,-100.725,-14.753,-10.369105,-10.109066,-33.86285,-34.281799,-86.359421,-98.632393,3.9906895,1.7805519,4443,0.002294778,0.002397246
C05383876_16,S(Cc1ccc(cc1)C(C)(C)C)C=1NC(N)=C(C#N)C2(CCCCC2)C=1C#N,-93.4838,-18.5855,-10.368541,-10.765676,-25.585176,-25.601868,-70.15963,-93.624321,-2.0627806,-4.6448417,2672,2.02E-05,0.000112044
C76521559_34,Fc1ccc(cc1)[C@@H]1C[C@@H](N(C1)C(=O)CN(C(OC(C)(C)C)=O)C)C,-94.4819,-16.8055,-10.368141,-10.278934,-26.822132,-26.926493,-82.857109,-88.977745,-8.2254572,-6.3849664,1077,0.002021522,0.000180848
C40188299_10,O(CCCCn1c2c([nH+]c1[C@@H](NC(=O)C1CCCCC1)C)cccc2)c1ccccc1CC=C,-114.664,-13.2158,-10.368115,-12.330837,-32.838486,-33.299252,-79.425331,-110.88764,3.0312126,-3.5704041,3179,0.003284444,0.004206596
C54900477_4,s1c2c(nc1N1C[C@H](O[C@@H](C1)C)C)CC(C[C@H]2NC)(C)C,-69.0457,-19.9831,-10.368058,-10.019335,-25.052736,-24.815428,-80.328178,-91.442223,-4.9214358,-5.0723257,2335,1.55E-05,0.001080479
C20258664_58,S(Cc1cc(ccc1OC)\C=N\NC(=O)CCc1c2c([nH]c1)cccc2)c1ncccc1,-109,-15.574,-10.367903,-11.131146,-29.847988,-28.286604,-97.899956,-110.45791,-7.3961625,-5.5926557,1812,0.003383274,0.001437595
C58983270_5,s1cccc1\C=N/[n+]1c(csc1NCC)-c1cc2NC(=O)COc2cc1,-92.9468,-14.745,-10.366522,-10.431828,-23.750988,-21.421558,-91.490921,-102.22523,-6.0425687,-4.315691,2876,0.000400076,0.00033173
C12250149_34,S(CC(=O)Nc1cc(ccc1)C)C=1NC(C)=C(C(=O)Nc2c(cccc2C)CC)[C@H](C=1C#N)c1occc1,-102.912,-13.903,-10.365832,-9.5035973,-26.81163,-26.990688,-82.181877,-88.321854,4.9464178,8.8845558,5042,0.000281756,3.04E-05
C93096270_3,Clc1cc(sc1)-c1nc(cc([O-])n1)C(C)(C)C,-72.3017,-19.2806,-10.364877,-10.578062,-20.024267,-19.095076,-69.36969,-77.342812,-4.9846706,-5.5101261,1889,8.49E-06,0.000272076
C93411615_2,Fc1cccc(O[C@H]2CC(C[C@@H](C2)C)(C)C)c1C(=O)[O-],-79.3006,-15.4549,-10.364555,-9.556469,-23.601637,-23.247614,-72.137794,-75.321983,-6.4183564,-6.0530453,1362,0.000222062,6.97E-05
C13751444_3,s1c2c(CC[C@@H](C2)C)c(C(OC)=O)c1NC(=S)N[C@H](C)c1ccc(cc1)CCC,-96.237,-16.377,-10.364542,-10.386701,-29.343428,-28.051775,-72.820358,-81.163437,0.25803363,-0.26628992,4073,0.000224293,9.23E-05
C40187628_15,O(CCCn1c2c([nH+]c1[C@@H](NC(=O)c1ccccc1OC)C)cccc2)c1ccc(cc1OC)\C=C\C,-112.123,-15.6723,-10.363751,-10.863306,-31.042524,-30.405315,-79.194206,-91.742531,4.3310513,3.5144079,4654,0.002019369,0.000740025
C60178631_46,S(=O)(=O)(N[C@@H](Cc1ccccc1)C(=O)N\N=C/c1ccc(OCCCC)cc1)c1ccc(cc1)C,-107.138,-13.4435,-10.363557,-11.685976,-29.104683,-29.606552,-53.680454,-90.146187,5.2130699,-2.7469382,3431,0.000758198,0.000608379
C13748332_51,Clc1ccccc1Cn1nc(NC(=S)Nc2sc(C)c(CC)c2C(OC)=O)cc1,-86.4806,-13.8039,-10.363468,-10.776644,-26.556232,-23.396856,-80.077652,-90.099342,-1.946843,-4.5204415,2764,1.73E-05,1.83E-05
C36513226_5,Clc1cc(ccc1)C(=O)N([C@H](C(=O)NC1CCCCC1)c1ccc(O)cc1)CCCCCC,-73.7849,-8.25934,-10.362326,-9.0614128,-26.581802,-26.017641,-44.459953,-74.723991,3.6595709,3.6039281,4662,9.98E-06,8.97E-06
C44717634_7,Fc1ccccc1OC(=O)c1cc(nc2n(ncc12)C(C)C)C1CC1,-80.3748,-14.7384,-10.359863,-9.4425173,-23.288319,-21.791958,-83.587639,-83.599121,-5.3610849,-5.0365777,2376,4.35E-05,5.34E-06
C44717634_16,Fc1ccccc1OC(=O)c1cc(nc2n(ncc12)C(C)C)C1CC1,-81.4405,-14.7326,-10.359863,-9.4425173,-23.288319,-21.791958,-83.587639,-83.599121,-5.3610849,-5.0365777,2375,4.35E-05,5.35E-06
C14158975_3,Clc1cc(Cl)ccc1NC(=S)\N=C(\Nc1nc(cc(n1)C)C)/NCCc1sccc1,-75.8502,-14.8149,-10.357604,-9.7406082,-22.243711,-21.799587,-82.067017,-81.864456,-0.65572214,2.304142,4525,1.47E-05,6.41E-07
C40211318_4,O(CCCn1c2c([nH+]c1CCCCCNC(=O)CCC)cccc2)c1ccc(cc1)[C@H](CC)C,-131.559,-14.5012,-10.356826,-11.100954,-32.341022,-31.737692,-61.394196,-75.533134,4.8587093,-0.025283322,4124,0.004018297,0.001507521
C41385199_4,O1CCCOc2c1cc(cc2)[C@H]1Nc2c(C1)cccc2,-88.6064,-19.3161,-10.356796,-11.135892,-24.15708,-24.339388,-93.973129,-90.976303,-7.2890229,-7.3657441,396,0.001525244,0.001371221
C09560602_32,s1c2nc(C)c(C(=O)Nc3ccc(cc3C)C)c(c2c(N)c1C(=O)N(CCCC)CC)-c1oc(cc1)C,-61.4804,1.10575,-10.355264,-9.5344095,-31.844444,-28.436049,-55.765472,-55.823246,2.2534566,9.4570141,5067,0.001138788,0.000131792
C68252845_17,O([C@H](C(=O)N1CCN(CC1)c1cc(ccc1)C)C)c1cc(ccc1)C=O,-99.5888,-18.5775,-10.354872,-10.211546,-29.62989,-28.743324,-86.772957,-95.880722,-7.8723021,-7.3439159,406,0.002160057,0.001209385
C36646890_23,Clc1cc(C)c(S(=O)([O-])=Nc2cc3N(S(=O)(=O)c4sccc4)CCCc3cc2)cc1C,-86.9701,-14.0984,-10.354143,-10.922303,-26.067196,-23.998428,-92.77906,-92.063828,-3.1114132,-2.3917484,3549,0.000417914,3.29E-05
C93507949_1,n1(C)c(C)c(cc1C#N)CN1CC(C)(C)C1(C)C,-77.1205,-19.1568,-10.354037,-10.609691,-24.046904,-21.592653,-73.736404,-92.915169,-6.0578046,-6.3099999,1132,9.50E-05,0.000328577
C93507949_9,n1(C)c(C)c(cc1C#N)CN1CC(C)(C)C1(C)C,-79.7855,-19.1589,-10.354037,-10.609691,-24.046904,-21.592653,-73.736404,-92.915169,-6.0578046,-6.3099999,1133,9.48E-05,0.000329082
C00337046_4,O1c2cc(OC)c(cc2CCC1(C)C)C=O,-77.3345,-20,-10.353501,-10.267553,-20.520893,-20.811333,-79.699425,-84.785362,-5.1607704,-5.1781378,2236,1.69E-05,0.002495156
C00337046_6,O1c2cc(OC)c(cc2CCC1(C)C)C=O,-74.7319,-19.9998,-10.353501,-10.267553,-20.520893,-20.811333,-79.699425,-84.785362,-5.1607704,-5.1781378,2237,1.69E-05,0.001843745
C21218603_21,Fc1ccc(F)cc1[C@@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1ccc(OC(C)C)cc1)cccc2,-79.956,-18.521,-10.352413,-11.856977,-26.384258,-25.931253,-79.948776,-98.118088,-1.4845169,-4.7968674,2576,1.40E-05,0.000497729
C98238739_6,Fc1c(-c2cnoc2-c2c3cccnc3[nH]c2)c(F)ccc1F,-78.9783,-16.6523,-10.352065,-10.27599,-20.88917,-21.509884,-89.71344,-96.008018,-7.6251225,-8.3396626,105,0.001620922,0.002096471
C98238739_4,Fc1c(-c2cnoc2-c2c3cccnc3[nH]c2)c(F)ccc1F,-78.7319,-16.6337,-10.352065,-10.27599,-20.88917,-21.509884,-89.71344,-96.008018,-7.6251225,-8.3396626,106,0.001616564,0.002091155
C14544898_17,S(=O)(=O)(Nc1c(cccc1C)C)c1cc2[C@@H]3[C@@H](CC=C3)[C@@H](Nc2cc1)c1c2c([nH]c1)cccc2,-98.4027,-15.6864,-10.351991,-11.955549,-29.445345,-28.290989,-94.194153,-110.9836,-0.902825,-3.3079884,3269,0.000835606,0.001893278
C15072568_12,S1CCC([NH+]2CCc3n(CC2)c(nn3)[C@@H](NC(=O)COC)C(C)C)CC1,-90.9685,-16.7398,-10.351703,-11.005116,-26.638134,-25.080112,-68.835518,-92.555222,-2.8421991,-2.8799956,3382,1.87E-05,4.55E-05
C40273683_7,Cl[C@@H](c1sccc1C)c1cc2oc([O-])nc2cc1,-85.5767,-18.5923,-10.351562,-11.616858,-19.56764,-18.17709,-84.665047,-89.97374,-6.3054972,-7.0629721,578,0.000210777,0.000806993
C83240164_8,S=C(Nc1ccccc1)N(Cc1[n+](noc1[O-])-c1ccccc1)Cc1ccccc1,-100.056,-15.9004,-10.351543,-11.299598,-24.549814,-22.527763,-81.200989,-87.223961,-3.7645788,-4.0843024,2978,0.000124717,6.23E-05
C00301944_22,S(=O)(=O)(N(CC)CC)c1ccc(cc1)-c1nc2n(c1)C=CC(=C2)C,-101.688,-19.8583,-10.350616,-10.501942,-24.448334,-25.560349,-76.938179,-85.710739,-6.0040402,-7.6835632,242,0.000266374,0.002032705
C98225957_26,Ic1ccccc1NC(=S)N[C@@H](NC(=O)CCCCCC)C(Cl)(Cl)Cl,-90.9173,-13.3544,-10.34819,-10.104471,-26.433466,-25.320498,-68.09478,-75.549187,-3.8162379,-4.037539,3002,1.70E-05,5.44E-06
C61815379_3,O([C@H]1C[C@@H](CCC1)C)c1cc(ncc1)C#N,-74.1267,-19.9839,-10.347938,-9.3464918,-22.198706,-22.425615,-76.735878,-80.885223,-5.400197,-6.5155749,981,2.16E-05,0.00128218
C94859470_1,Fc1cccc(C(=O)[O-])c1N(C)C1CCC(CC1)(C)C,-73.2496,-8.3843,-10.347005,-9.3966112,-23.640902,-22.166801,-74.826485,-78.577217,-6.8402276,-7.0997586,556,0.000495062,0.000603269
C97609942_8,Ic1c(nc(nc1N)CSc1ccc(Br)cc1)C(C)(C)C,-81.6793,-16.6673,-10.346835,-10.333548,-21.220436,-20.558037,-72.630264,-72.421455,-6.0046306,-5.3058567,2110,8.52E-05,1.18E-05
C36307376_49,Fc1ccc(Oc2n(nc(-c3ccccc3)c2C[NH+](CC(C)C)C[C@@H](O)Cc2ccccc2)C)cc1,-104.064,-15.7884,-10.346626,-10.826841,-28.420757,-26.677864,-75.159233,-92.836182,4.2726521,-2.1572068,3620,0.000429352,5.17E-05
C71934896_25,s1cccc1C(=O)NCc1ccc(cc1)C(=O)Nc1cc(ccc1)COCc1occc1,-122.525,-16.6349,-10.345615,-10.155136,-26.968739,-26.665524,-65.577568,-80.999847,2.479738,-3.287842,3280,0.002308714,2.04E-05
C36392213_1,O=C/1C=CC=C\C\1=C\1/NC(N2C[C@H](C[C@H](C2)C)C)=CC(=N/1)C,-73.3408,-19.9997,-10.34382,-9.2335854,-25.245749,-24.363007,-86.152405,-80.994354,-4.1615052,-4.6123552,2693,6.89E-05,0.001780432
C36392213_5,O=C/1C=CC=C\C\1=C\1/NC(N2C[C@H](C[C@H](C2)C)C)=CC(=N/1)C,-72.856,-19.9991,-10.34382,-9.2335854,-25.245749,-24.363007,-86.152405,-80.994354,-4.1615052,-4.6123552,2692,6.91E-05,0.001691963
C41385199_7,O1CCCOc2c1cc(cc2)[C@H]1Nc2c(C1)cccc2,-83.9552,-19.2829,-10.343227,-9.9617891,-24.480017,-24.332031,-101.91734,-95.550385,-7.325202,-6.9432459,648,0.002693484,0.000802347
C54903444_12,s1c2c(nc1N1C[C@H](OC[C@H]1C)C)CC(C[C@H]2NC)(C)C,-77.1507,-19.9506,-10.341821,-9.4740562,-24.453323,-23.199587,-82.626488,-81.227097,-5.5614095,-5.2183819,2192,4.65E-05,0.000829534
C03668407_7,Brc1cc(cc(OC)c1OCc1ccccc1Cl)\C=C/1\S\C(\NC\1=O)=N/c1ccccc1,-93.2939,-3.87971,-10.341338,-11.732318,-24.633034,-24.221626,-89.737808,-83.089058,-2.0885677,-1.0404258,3896,0.000207916,0.0002308
C35819823_39,O(C)c1ccccc1[C@H](CC(=O)NCCc1ccccc1)c1n2c([nH+]c1)C(OCc1ccccc1)=CC=C2,-127.939,-14.7774,-10.340932,-11.346303,-29.740612,-29.667271,-77.659775,-89.285103,1.074115,-2.4543719,3526,0.002814296,0.00049615
C16362330_10,Brc1ccccc1[C@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1c(cccc1C)C)cc2,-93.6537,-15.7172,-10.340447,-10.928296,-28.056957,-27.775021,-82.570892,-94.065544,-5.0388532,-3.8656714,3070,8.86E-05,0.0001155
C36301877_24,Clc1ccc(-n2nc(C)c(C[NH+](CCC)C[C@@H](O)CCC=C)c2Oc2ccccc2OC)cc1,-97.9203,-13.7617,-10.340361,-10.128437,-25.456326,-27.33674,-94.117348,-91.094612,0.26531073,1.4001319,4386,0.000609364,5.17E-05
C12367900_15,S=C(N[C@@H]1CC(C[C@H](C1)C)(C)C)NN=Cc1cc(OCc2ccccc2)c(OC)cc1,-88.7652,-16.2729,-10.339684,-10.94748,-30.693047,-27.903486,-70.009872,-89.747162,2.6566315,2.1547732,4505,0.000636258,9.77E-05
C40155747_21,Brc1ccc(cc1)[C@H](NC(=O)CN[C@H](C(C)(C)C)c1sccc1)C,-86.0659,-16.0577,-10.339586,-10.049445,-23.396944,-22.437712,-78.264404,-79.289398,-4.9746227,-5.0401011,2367,1.20E-05,5.75E-06
C54903444_3,s1c2c(nc1N1C[C@H](OC[C@H]1C)C)CC(C[C@H]2NC)(C)C,-78.0294,-19.9855,-10.339095,-9.5350552,-25.113724,-22.962811,-81.29129,-82.456299,-5.3311467,-4.9163656,2478,2.87E-05,0.001141434
C37194979_1,Brc1cc(Br)ccc1NC(=O)CSc1ccc(F)cc1N,-88.2857,-16.7197,-10.338909,-9.9292107,-19.651947,-19.793352,-72.267601,-82.560783,-5.2663732,-5.9199357,1501,1.83E-05,4.97E-05
C37194979_3,Brc1cc(Br)ccc1NC(=O)CSc1ccc(F)cc1N,-87.8057,-16.7138,-10.338909,-9.9292107,-19.651947,-19.793352,-72.267601,-82.560783,-5.2663732,-5.9199357,1502,1.79E-05,4.96E-05
C00663775_5,FC(F)(F)c1ccccc1[C@H]1C2=C(OC(N)=C1C#N)\C(\COC2)=C/c1ccccc1C(F)(F)F,-66.18,-8.92364,-10.338839,-11.166783,-23.340113,-22.113335,-71.561234,-92.094254,-0.56245947,-5.4889054,1915,1.68E-06,7.02E-05
C87322228_5,Cl[C@@H]1C=C(CCC1)c1cc2OCCOc2cc1,-80.5395,-19.9986,-10.337624,-9.3318911,-23.240221,-22.859705,-81.913132,-84.235519,-6.515378,-6.5404863,959,0.000287689,0.001840002
C20908926_30,S(CC(OC1CCCCC1)=O)c1nc([nH]n1)NN=C(Cc1ccccc1)Cc1ccccc1,-103.989,-13.2124,-10.337344,-10.599779,-26.16028,-28.897243,-63.834179,-98.738785,5.4478002,1.3825759,4383,0.000352257,0.00035588
C20509433_19,Clc1cc(Cl)ccc1NC(=S)N1CCC(CC1)C(O)(c1ccccc1)c1ccccc1,-103.243,-18.4737,-10.336916,-10.380755,-27.183453,-25.165525,-78.689461,-83.20945,-1.2874602,-0.97516304,3913,0.000300438,4.53E-05
C87968531_5,ClCc1nc(nc([O-])c1)C1CCC(CC1)C(C)C,-78.3484,-18.517,-10.336672,-10.09201,-24.019924,-22.548031,-71.356499,-79.9879,-5.6863289,-5.4571943,1957,4.02E-05,5.88E-05
C02061079_2,Brc1ccc(cc1)[C@H]1Oc2c(C=3Nc4n(ncn4)[C@@H](C1=3)c1ccc(Cl)cc1Cl)cccc2,-48.3985,-18.6128,-10.336582,-9.8083134,-20.986864,-21.780033,-67.852287,-80.829247,-1.4648665,0.069120325,4144,1.51E-06,7.96E-05
C36509757_22,Oc1cc(ccc1)[C@H](N(CCCCCC)C(=O)\C=C/CCCCC)C(=O)NC1CCCCC1,-104.183,-14.718,-10.334638,-9.0521994,-31.853523,-31.058224,-60.543442,-62.519485,4.95648,2.3471117,4532,0.001516569,0.001066344
C37884861_23,Ic1ccc(NC[C@H](O)c2ccc(cc2)C(F)(F)F)cc1,-86.3248,-16.1873,-10.333118,-9.8977118,-21.687374,-21.213388,-78.871933,-88.395264,-7.3296576,-8.2625151,116,0.001089554,0.001973035
C06839638_14,S=C1NN=C(N1N\N=C\c1ccc(OCCCCC)cc1)c1ccc(OCC)cc1,-99.5155,-15.9042,-10.333026,-11.471917,-29.156235,-27.473566,-72.956955,-97.272476,2.1384265,3.5045323,4652,0.000252538,0.000246417
C68777466_5,O=C(N1CCCC1)c1ccc(cc1)CNC(=O)Cn1nccc1-c1cc[nH+]cc1,-96.9299,-7.98406,-10.33288,-10.840958,-24.594282,-25.589857,-83.28418,-108.99362,-4.6324492,-5.4249926,1987,7.42E-05,0.001114372
C33058409_7,s1c(C(=O)c2ccc(cc2)C)c(N)c(S(=O)(=O)c2ccc(cc2)C)c1Nc1cc(C)c(cc1)C,-74.4107,-14.2706,-10.332629,-10.527771,-27.731113,-27.399218,-56.388721,-73.482582,1.2174611,0.87567574,4306,3.29E-05,4.50E-05
C36595445_17,Clc1ccc(cc1)[C@H](N(C(=O)c1ccccc1[O-])Cc1oc(cc1)C)C(=O)NC(CC(C)(C)C)(C)C,-82.1943,-8.14022,-10.332528,-9.0510492,-25.947496,-25.310883,-59.572605,-47.735992,4.5820937,11.298948,5147,5.60E-06,3.93E-06
C97707843_14,Brc1cccc([C@H](NN)Cc2c(Cl)cccc2Cl)c1Cl,-87.1392,-18.5273,-10.331837,-9.9031448,-20.789328,-21.2026,-70.223351,-85.403,-5.9101005,-6.3611579,1095,6.98E-05,0.00018949
