id,smiles,ECR_1DB1,ECR_3KPZ
VDRML11668,FC(F)(F)C(C=CC(=C(CC)c1cc(OCc2cc(CO)c(cc2)CO)ccc1)C)(C(F)(F)F)C,2.78E-09,0.004978707
VDRML1499,FC(C(O)(CC)C=CC=C(CCCC)c1cc(OCc2cc(CO)c(cc2)CO)ccc1)C,2.51E-09,1.04E-56
VDRML9047,FC(F)(F)C(O)(C(O)CCC(Cc1cc(ccc1)CCc1cc(C)c(OCO)cc1)CC)C(F)(F)F,1.67E-06,1.58E-62
VDRML1553,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)c1ccc(NC(=O)C=2N(CC)C=2O)cc1,2.06E-09,1.05E-19
VDRML493,FC(F)(F)c1ccc(cc1OCc1cc(C)c(OCO)cc1)C(CCCC(O)C(C)(C)C)CC,1.86E-09,7.60E-12
VDRML16678,FC(C(CC)C)(CC)C=CC=C(CC)c1cc(OCc2cc(CO)c(cc2)CO)ccc1,1.68E-09,6.96E-55
VDRML15636,O(C(C)c1cc(C)c(cc1)C)c1ccc(cc1C)C(CC)(C)c1ccc(cc1)C(O)CCO,1.52E-09,2.66E-31
VDRML849,FCC(O)(C(=CC=C(CCCC)c1cc(OCc2cc(CO)c(cc2)CO)ccc1)C)CC,0.040658205,5.53E-82
VDRML17867,O(CO)c1ccc(cc1C)COc1cc(-c2ccc(cc2CC)C(O)(CC)CC)c(cc1)CC,1.25E-09,4.71E-20
VDRML15308,OC1CC(CC(O)C1=O)=CC=C1C2C(CC1)C(CC2)C(CCCCC(OC)=O)C,3.85E-08,7.62E-13
VDRML16479,OC1CC(CC(O)C1)=CC=C1C2CCC(C(CCOC(=O)C=CC)C)C2(CCC1)C,6.61E-09,3.80E-15
VDRML2184,FC(F)(F)C(O)(C(O)CC(C(CC)c1cc(ccc1)CCc1cc(CO)c(cc1)CO)C)C(F)(F)F,0.085162139,0.002732373
VDRML14328,FC(O)(C(C)(C)C)COc1cc(ccc1)C(CC)(CC)c1cc(COO)c(OC(CO)C)cc1,8.36E-10,0.000202943
VDRML15867,O(C(=O)NCC(OC1(O)NC1)=O)c1n(CC)c(cc1C)C(N)(CO)c1ccccc1,7.56E-10,0.000166156
VDRML234,FC(F)(F)C(O)(C(O)COc1ccc(cc1C)C(CC)(CC)c1ccc(OCC)cc1)C(F)(F)F,6.84E-10,1.03E-12
VDRML13220,O(Cc1cc(CO)c(cc1)CO)c1cc(ccc1)C(CCC)=CC=C(C(O)(CCC)CC)C,6.19E-10,1.51E-06
VDRML5720,O1CC1COc1cc(ccc1OC)-c1cc(C)c(OCC(=O)C(C)(C)C)cc1,5.60E-10,4.14E-79
VDRML2172,Oc1cc2c(cc1)C(CC2)C1C2C(CC(C(CCCC(O)(C)C)C)C(CC2)(C)C)C1,4.12E-07,1.11E-09
VDRML15243,O(C)c1ccc(cc1)CC(C)C1CCC(C(CC(O)CC(O)C)C)C1CC,4.59E-10,1.67E-45
VDRML23828,FCc1cc(ccc1OCC(O)C(F)(F)F)C(CC)(CC)c1cc(C)c(OC(CO)CO)cc1,4.84E-10,0.027253179
VDRML6732,FC(O)(C(C)C)COc1ccc(cc1C)C(CC)(CC)c1cc(C)c(OC(CCO)CO)cc1,0.033092238,0.031384812
VDRML11269,O(Cc1cc(CO)c(cc1)CO)c1cc(ccc1)C(C(C)C)=CC=CC(O)(CC)CC,3.40E-10,0.060653066
VDRML5016,OC1=CC(=O)C(=CC=C1O)C=1c2c(cccc2O)C(=O)C=1C,3.07E-10,1.51E-44
VDRML2819,O(Cc1cc(CO)c(cc1)CO)c1cc(ccc1)C(CCC)=CC=CC(O)(C(CC)C)C,0.040656966,0.006093347
VDRML10437,O(CC=1CC=CC=1)c1ccc(cc1C)C(CC)(CC)c1cc(C)c(OC(CCO)CO)cc1,3.90E-10,4.67E-17
VDRML6813,FC(C(F)(O)CCc1cc(ccc1)C(CC)=CC=Cc1cc(CO)c(cc1)CO)(C)C,2.28E-10,7.64E-14
VDRML14306,FC(CCC)(C=CC=C(CC)c1cc(ccc1)CCCc1cc(CO)c(cc1)CO)C,2.06E-10,2.60E-139
VDRML2110,O(C(CCO)CO)c1ncc(cc1C)C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)cc1,1.87E-10,5.38E-33
VDRML7583,OC(CC)(CC)c1cc(CC)c(cc1)-c1cc(cc(C)c1C)CCc1ccc(cc1)C(O)=O,1.52E-07,4.10E-05
VDRML2069,O(C(CC)C(O)O)c1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)C(C)(C)C)cc1,1.53E-10,1.12E-07
VDRML23737,FC(C(O)(CCc1cc(ccc1)C(=CC)c1cc(CO)c(cc1)CC(O)C)CC)(C)C,1.38E-10,4.00E-112
VDRML8837,Oc1c(c(C2=CC2=O)c(cc1O)C)-c1cccc(O)c1O,1.25E-10,7.89E-181
VDRML9328,O(C(CCO)CO)c1ccc(OC(C=CCOc2ccc(cc2C)C(CC)(C)C)C)cc1C,1.13E-10,2.92E-68
VDRML11803,FC(F)C(C(O)COc1cc(ccc1)C(CC)(CC)c1cc(C)c(OC(CCO)CO)cc1)(C)C,1.02E-10,4.86E-32
VDRML15614,FC(O)C(Oc1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)C(C)(C)C)cc1)O,9.26E-11,2.48E-30
VDRML1888,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)c1ccc(OC(CCO)C)cc1,8.38E-11,4.16E-11
VDRML4692,Clc1cc(cc(C)c1OC(CCO)CO)C(CC)(CC)c1cc(C)c(OCCC(C)(C)C)cc1,7.58E-11,2.38E-27
VDRML1306,O(CC(O)C(Cc1ccc(OC(CCO)CO)cc1)(C)C)c1ccc(cc1C)C(CC)CC,6.86E-11,7.82E-23
VDRML1525,O1CCN(CC1)CCCNCc1cc(C)c(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)C(C)(C)C)cc1,0.000334597,1.31E-29
VDRML5869,FC(F)(F)C(C(O)COc1cc(ccc1C)C(CC)(CC)c1cc(C)c(OCCO)cc1)(C(F)F)C,5.62E-11,8.29E-84
VDRML12531,FC(C(OC)(C=CC=C(CC)c1cc(ccc1)CCc1cc(CO)c(cc1)CO)C)C,5.08E-11,2.41E-31
VDRML14013,OC1CC2C3C(CCC2(C)C(=O)NC1C(CCCC(O)(C)C)C)c1c(cc(O)cc1)CC3,1.67E-06,1.84E-10
VDRML15306,OC1CC(CC(O)C1=O)=CC=C1C2CCC(C(CCCCC(OC)=O)C)C2(CCC1)C,4.16E-11,3.41E-11
VDRML1541,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)c1ccc(NC(=O)C(O)CO)cc1,0.00407622,7.56E-10
VDRML8124,ClC[Si](C=C)(c1cc(C)c(OCC(=O)C(C)(C)C)cc1)c1ccc(OCC2OC2)cc1,3.41E-11,7.34E-37
VDRML11020,FC(O)(CC(C)C)C=CC=C(CCC)c1cc(ccc1)CCc1cc(CO)c(cc1)CO,3.08E-11,5.30E-66
VDRML5860,FC(F)(F)C(O)(C(CCC(CC)c1cc(OCc2cc(C)c(OCO)cc2)ccc1)C)C(F)(F)F,2.79E-11,7.19E-29
VDRML9221,FC(OF)(C=CC=C(CC)c1cc(OCCc2cc(CO)c(cc2)CO)ccc1)C,2.52E-11,1.25E-86
VDRML5219,Clc1c(cccc1OCc1cc(CO)c(cc1)CO)C(CC)=CC(CC(O)(C(F)(F)F)C(F)(F)F)C,2.28E-11,1.84E-43
VDRML13805,FC(F)(F)C(O)(C(C)(c1cc(C)c(OCC)cc1)c1cc(OC(CCO)CC=O)ccc1)C(F)(F)F,2.07E-11,4.87E-188
VDRML11482,Oc1ccc(cc1)C1(CCC1C(CCCC(O)(C)C)C)C1C2C1CCc1c(cc(O)cc1)CC2,1.87E-11,2.51E-47
VDRML1118,FC(F)(F)C(O)(C=CCC(CC)c1cc(OCc2cc(CO)c(cc2)CO)ccc1)C(F)(F)F,6.77E-11,1.36E-42
VDRML1276,FC(O)(O)Cc1ccc(cc1CO)CCc1cc(ccc1)C(CC)=CC=CC(C)C,1.55E-11,8.69E-25
VDRML1536,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)c1ccc(OC(CCO)C=O)cc1,2.64E-11,2.51E-09
VDRML2090,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)C=1CC(CC(=O)NC(C(CC)C)C(O)=O)C=1C,1.25E-11,1.95E-48
VDRML14511,O(c1cc(C)c(OC(CCO)CO)c(c1)C)c1ccc(cc1)C(O)COc1ccc(cc1C)C(O)(CC)C,1.13E-11,4.08E-81
VDRML516,FC(F)(F)C(O)(C=CC=C(C)c1cc(OCCc2cc(CO)c(cc2)CO)ccc1)C(F)(F)F,1.03E-11,2.50E-08
VDRML5902,O(C(CCO)CO)c1ccc(cc1C)C(COc1ccc(cc1C)C(O)(C(C)C)C)C,9.29E-12,2.83E-16
VDRML2037,O(Cc1cc(CO)c(cc1)CO)c1cc(-c2ccc(cc2CCC)C(O)(C(C)C)CC)c(cc1)C,5.00E-11,8.32E-08
VDRML12525,O(C(CCC)(C=CC=C(CC)c1cc(ccc1)CCc1cc(CO)c(cc1)CO)C)C,7.60E-12,2.44E-36
VDRML11865,O(C(CC)c1ccc(OC)cc1)c1ccc(cc1C)C(C(O)CC)(C)c1cc(C)c(OCO)cc1,6.88E-12,2.88E-139
VDRML7417,FC(OCc1cc(CO)c(cc1)COc1cc(ccc1)C(CC)=CCC)(OO)O,6.22E-12,2.07E-11
VDRML18225,FC(C(C(O)O)C)(C(=CC=C(CC)c1cc(OCc2cc(CO)c(cc2)CO)ccc1)C)C,5.63E-12,1.27E-93
VDRML5891,O(C(C)c1cc(C)c(OCc2cc(CO)c(cc2)CO)cc1)c1ccc(cc1C)C(O)(CC)CC,5.10E-12,1.72E-57
VDRML22304,FC(F)(C(F)(F)Oc1ccc(cc1)C(CC)(CC)c1cc(C)c(OC(CCO)CO)cc1)C,4.61E-12,4.96E-40
VDRML14270,Oc1c2C3CC4(C(C3c2ccc1C1CCC1)CCC4C(CCCC(O)(C)C)C)C,0.021742028,0.02238422
VDRML7074,OC1C(=C)C(CC1=O)=CC=C1C2CCC(C(CCCCOC)C)C2(CCC1)C,2.54E-07,1.26E-12
VDRML17171,Oc1cc(ccc1)C1CC(C1)C1CCC(C(CCC(O)(C)C)=C)C1(CC)C,5.55E-06,1.29E-21
VDRML18839,O(c1ccc(cc1C)C(CC)(CC)c1cc(C)c(OC(CCO)CO)cc1)c1ccc(cc1)CC,3.09E-12,3.66E-116
VDRML182,FC(C(F)(O)COc1cc(ccc1)C(CC)=CC(Cc1cc(CO)c(cc1)CO)C)(C)C,2.80E-12,1.63E-35
VDRML11217,O(C(C)c1ccc(OCC(C=C(CCO)CO)=CC)cc1)c1ccc(cc1C)C(O)(CC)C,2.53E-12,1.51E-06
VDRML10499,FC(CCCc1ccc(cc1CO)C(CC)(CC)c1cc(ccc1)CCC(CO)C)(C)C,2.29E-12,6.63E-75
VDRML6507,O(C)c1cc(ccc1)C(CCCCC1(CCNCC1(C(CCCC(O)(C)C)C)C)C)C,2.07E-12,5.66E-14
VDRML1677,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(C=CC(=O)Nc1ccc(OCC)cc1)C,1.87E-12,1.39E-90
VDRML8861,Clc1c(C)c(OCC(=O)C(CCl)(C)C)ccc1C(CC)(C=C)c1ncc(OCC2OC2)cc1,1.70E-12,1.06E-25
VDRML8569,OC1CC(=CC=C2C3CCC(C(CCCCOC(C)C)C)C3(CCC2)C)C(=C)C(=O)C1,0.000273945,0.022313016
VDRML11887,O(Cc1ccc(cc1)C)c1ccc(cc1C)C(CC)(CC)c1cc(C)c(OC(CCO)CO)cc1,1.39E-12,3.10E-13
VDRML10974,O(CC(CCO)c1ccc(OCc2ccc(cc2)CO)cc1)c1ccc(cc1C)C(OCC)(CC)C,1.26E-12,7.74E-19
VDRML3017,O(C(CCO)CO)c1ccc(cc1C)C(C(C(O)COc1ccccc1C)(CC)C)(C)C,1.14E-12,8.96E-37
VDRML601,O(C(CO)CO)c1ccc(cc1C)CC=C(CC)c1cc(C)c(cc1)COCC(O)C(C)(C)C,1.03E-12,9.50E-21
VDRML1523,O1CCN(CC1)CCCNOc1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)C(C)(C)C)cc1,0.036787944,5.81E-24
VDRML21150,FOC(O)(O)Cc1ccc(cc1CO)COc1cc(ccc1)C(CC)=CC=C,8.42E-13,8.32E-47
VDRML15854,O(CC1(O)NC1(C)C)c1ccc(cc1)C(N)(CO)c1n(CC)c(C(=O)NC(C(C)C)C(O)=O)c(c1)C,0.000111378,0.006720551
VDRML538,O(C(CCCO)CO)c1ccc(cc1C)C(O)COc1ccc(cc1C)C(CC)(C)C,6.90E-13,2.28E-87
VDRML19236,O(CC(O)(C(CC)(CC)c1cc(C)c(OCCC)cc1)C(C)(C)C)c1ccc(cc1CO)CO,6.24E-13,2.21E-114
VDRML14486,O(C(OC)CCO)c1ccc(cc1C)C(CC)(C)c1cc(C)c(OCC(O)C(C)(C)C)cc1,0.060653067,2.83E-17
VDRML54,FC(O)(C(C)C)COc1ccc(cc1C)C(CC)=CCc1cc(C)c(OC(CCO)CO)cc1,5.11E-13,2.10E-17
VDRML10756,FC(C(O)(C(C)C)C=CC=C(CC)c1cc(ccc1)CCCc1cc(CO)c(cc1)CO)C,4.62E-13,3.48E-19
VDRML6797,FC(C(O)CCCc1cc(ccc1)C(CC)(CC)c1ccc(OC(CCO)CO)cc1)(C)C,4.18E-13,9.65E-27
VDRML221,FC(F)(F)C(O)(CC=C(CC)c1cc(ccc1)CCc1cc(CO)c(OCO)cc1)C(F)(F)F,3.79E-13,2.77E-20
VDRML1513,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)CCOC)cc1,0.000302772,1.39E-12
VDRML5933,O(Cc1cc(CO)c(cc1)CO)c1cc(ccc1)C(CCC)=CC=CC(O)(C(O)C)CC,3.10E-13,2.79E-11
VDRML15615,FC(O)C(Oc1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)C(C)(C)C)cc1)OC,9.24E-10,3.82E-55
VDRML14514,O(c1cc(C)c(OC(CCO)CO)cc1)c1ccc(cc1)C(O)COc1ccc(cc1C)C(CC)(CC)C,2.54E-13,2.31E-92
VDRML2435,FC(F)(F)C(O)(CCCC(CC)c1cc(OC2CCc3c2ccc(O)c3)ccc1)C(F)(F)F,0.012245643,5.59E-09
VDRML7076,OC1c2cc(ccc2CC1=O)CC1CCC(C(CCCCOC)C)C1(CCC)C,2.08E-13,3.42E-13
VDRML5701,O(CO)c1ccc(cc1C)CCc1cc(-c2ccc(cc2COC)C(CC)(CC)CO)c(cc1)C,1.88E-13,2.40E-30
VDRML4404,Oc1c(-c2nc(O)c(O)cc2)c(O)ccc1-c1ccccc1C(C)=C,1.70E-13,1.84E-05
VDRML13626,O(CC(C)C)c1c(cc(cc1OCC)C(CC)c1n(c2c(c1)-c1c(C2=O)c(O)ccc1)CC)C,1.54E-13,4.63E-52
VDRML1535,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)c1ccc(OC(C(O)CO)C=O)cc1,2.94E-12,2.81E-14
VDRML20304,OC=1C(=O)C(=CC(=O)C=1O)C(=C)c1ccccc1,1.26E-13,1.80E-34
VDRML7394,FC(O)(C(O)(C)C)COc1ccc(cc1C)C(CC)(CC)c1cc(CO)c(OC(CCO)C)cc1,6.11E-05,0.04681392
VDRML9969,FC(F)(F)C(O)(C=CC=C(CC)c1cc(OCc2cc(C)c(OCO)cc2)ccc1)C(F)F,1.03E-13,6.39E-22
VDRML14282,FC(O)(C(C)(C)C)COc1ccc(cc1C)C(CC)(CC)c1cc(C)c(cc1)CC(CCO)C,0.012245643,0.164565564
VDRML18833,O(C(CCO)CO)c1ccc(cc1C)C(CC)(C)c1cc(-c2ccc(cc2C)C(O)C)c(cc1)C,8.45E-14,1.20E-109
VDRML8277,FC(F)(C(O)COc1ccc(cc1C)C(CC)(CC)c1cc(C)c(OC(CO)C)cc1)C(F)F,5.62E-11,0.037122541
VDRML914,FC(F)(F)C(O)(C=CC=C(CC)c1cc(OCc2cc(C)c(cc2)CO)c(cc1)C)C(F)(F)F,0.000302755,0.0011109
VDRML9143,FCC(O)(C(C)C)COc1cc(ccc1)C(Cc1cc(CO)c(cc1)COC(O)C)CCC,6.26E-14,5.35E-31
VDRML13621,O(CCC(C)C)c1c(cc(cc1OCC)C(CC)c1n(CC)c(cc1)C(=O)Nc1ccccc1O)C,5.66E-14,2.32E-56
VDRML10542,FC(CCOc1ccc(cc1C)C(CC)(CC)c1cc(CO)c(OC(CCO)CO)cc1)(C)C,5.12E-14,3.56E-18
VDRML21338,O1C(=O)C(O)=C(OC)CC(C=Nc2ccc(N(C)C)cc2)=C1C,4.63E-14,1.76E-103
VDRML18213,O(C(COC)CO)c1ccc(cc1C)COc1ccc(cc1)C(C(C(O)C(C)(C)C)C)CC,4.19E-14,4.98E-119
VDRML11658,FC(C(C(O)COc1cc(ccc1C)C(CC)(CC)c1cc(C)c(OCCO)cc1)(C)C)C,3.79E-14,3.58E-30
VDRML5488,Clc1c(CCO)c(ccc1COc1cc(CCc2ccc(nc2)C(C)(C)C)c(cc1)CNC)CO,3.43E-14,2.79E-89
VDRML2360,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)C=1N(CC(C=1)CNC(C(CC)C)C(O)=O)CC,0.036787944,0.018268352
VDRML17465,O(C(=O)C(CCCC(C)C1CCC2C1(CCCC2=C1C=C1CC(O)CC(O)C)C)C)C,4.12E-07,9.58E-24
VDRML21249,O(C(CCO)CO)c1ccc(cc1C)C(C)(C)c1cc(C)c(OCC(O)C=CC=CCC)cc1,2.54E-14,5.32E-106
VDRML9074,FC(O)(C(Cc1ccc(cc1C)C(CC)(CC)c1cc(ccc1)CCOOCCCO)(C)C)CO,2.27E-08,2.84E-57
VDRML3566,FC(F)(F)C(O)(C=CC=C(OCC)c1cc(OCc2cc(CO)c(OC)cc2)ccc1C)C(F)(F)F,2.08E-14,0.005502322
VDRML11878,O(C(C)c1cc(C)c(OCC(O)C)cc1)c1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)CO)cc1,1.88E-14,8.64E-23
VDRML2099,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(C(O)O)c1cc(n(C)c1C)C(=O)NC(C(CC)C)C(O)=O,1.71E-14,6.96E-55
VDRML1821,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC(CC(=O)Nc1ccc(OCC)cc1)C)(C)C,1.54E-14,3.59E-31
VDRML11798,FC(F)(F)C(C(O)COc1cc(ccc1)C(C)(C)c1cc(C)c(OC(CCO)CO)cc1)(C(F)F)C,8.34E-09,9.61E-64
VDRML257,FC(F)(F)C(O)(C=CC(C(=C)c1cc(OCc2cc(C)c(OC(O)CO)cc2)ccc1)C)C(F)(F)F,1.26E-14,1.07E-26
VDRML23033,FC(F)(C(O)(C=CC=C(CCC)c1cc(ccc1)CCc1cc(CO)c(cc1)CO)C)C,0.000334597,1.02E-08
VDRML1820,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CCCC(=O)Nc1ccc(OCC)cc1)(C)C,1.03E-14,9.33E-14
VDRML10012,O(Cc1ccc(cc1C)C(CC)(C)C)c1ccc(cc1C)C(O)(C)c1cc(C)c(OC(CCO)CO)cc1,9.36E-15,1.54E-51
VDRML6805,FC(C(O)CCCc1cc(ccc1)C(=Cc1cc(CO)c(cc1)CC(O)CO)CC)(C)C,8.47E-15,0.000123091
VDRML17742,FCC(OC)(O)C=CC=C(CCCC)c1cc(OCc2cc(CO)c(cc2)CO)ccc1C,7.66E-15,5.00E-05
VDRML385,FC(O)(CCC=C(CC)c1cc(ccc1)CCc1cc(CO)c(cc1)CCCOC)CCO,1.16E-14,6.32E-18
VDRML1165,O(C(Cc1cccc(C(COc2ccc(cc2C)C)C)c1C)CCO)c1ccc(cc1C)C(O)(CC)C,6.27E-15,1.79E-72
VDRML1586,FC(F)(F)C(O)(C(O)=CCC(CC)c1cc(ccc1)CCc1cc(C)c(OO)cc1)C(F)(F)F,5.68E-15,1.39E-10
VDRML18687,FC(O)(C(=CC=C(CC)c1cc(ccc1)CCc1cc(CO)c(cc1)CO)C)CC,6.81E-08,3.04E-06
VDRML3838,FC(F)C(O)(C=CC=C(CC)c1cc(ccc1)CCc1cc(C)c(OCO)cc1)C(F)F,4.65E-15,5.82E-25
VDRML12439,FC(F)c1cc(ccc1OCC(O)C(C)(C)C)C(CC)(CC)c1cc(C)c(OCC(O)CO)cc1,0.009196499,1.51E-05
VDRML1534,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)c1ccc(OC(C(O)CO)CO)cc1,3.83E-15,4.11E-06
VDRML13851,FC(F)(CCOc1cc(ccc1C)C(CC)(CC)c1cc(C)c(OC(CCO)CO)cc1)C,3.44E-15,4.04E-77
VDRML15612,FC(F)(O)C(OCc1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)C(C)(C)C)cc1)O,3.12E-15,0.014957779
VDRML15876,O(C(=O)C1NN1)c1[nH]c(cc1C)C(N)(CO)c1ccc(cc1)C(=O)N,2.82E-15,1.67E-07
VDRML2967,FC(F)(F)c1ccc(cc1)C(CC)(CC)c1cc(C)c(OC(O)C(O)C(F)(F)F)cc1,2.55E-15,7.58E-11
VDRML10579,FC(O)C(O)(C(CO)C)C=CC=C(CC)c1cc(OCc2cc(CO)c(cc2)CO)ccc1,1.68E-08,1.36E-05
VDRML7707,OC1Cc2c(cc3CCCC4(C(CCC4C(CCCC(O)(C)C)C)c3c2)C)C(O)C1CC,3.04E-06,0.020189652
VDRML14003,OC(CCCc1cc2CCC(NC3C(CCC(C(=O)NC(C(CC)C)C(O)=O)C3C)c2cc1)C)(C)C,0.000451658,0.006720551
VDRML7587,OC(CC)(CC)c1cc(C(N)=C)c(cc1)-c1cc(cc(C)c1C)CCc1ccc(cc1)C(=O)N,1.71E-15,3.24E-30
VDRML14517,O(C(CCO)CO)c1ccc(cc1C)-c1cc(C)c(cc1)C(O)COc1ccc(cc1C)C(CC)(C)C,1.55E-15,7.59E-50
VDRML1413,FC(F)c1ccc(cc1OCC(O)C(F)(F)C)C(CC)(CC)c1cc(C)c(OCCO)cc1,1.40E-15,2.60E-138
VDRML8795,[SiH](N(C)c1ccc(OCCCC)cc1)(C=Nc1ccc(OCC2OC2)cc1)C,1.27E-15,1.29E-139
VDRML12455,FC(F)(F)c1ccc(cc1OCc1cc(C)c(cc1)CO)C(CC)=CCCC(O)C(F)(F)F,0.05786703,1.84E-05
VDRML2079,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)c1cc(O)c(cc1)CC(C(CC)C)C(O)=O,2.92E-08,9.35E-11
VDRML11874,O(C(C)c1cc(C)c(OCC)cc1)c1ccc(cc1C)C(CC)(CC)c1cc(C)c(OC(O)O)cc1,9.38E-16,2.82E-15
VDRML490,FC(F)(F)c1ccc(cc1OCc1cc(C)c(OCO)cc1)C(CC)=CCCC(O)C(F)(F)C,8.49E-16,3.76E-10
VDRML10873,FC(O)(C(F)(F)COc1cc(ccc1)C(CC)=CC=Cc1cc(CO)c(cc1)CO)C,0.005752111,2.05E-08
VDRML5018,O(O)C1=CC2=C(C=C(C)C(=O)c3c2c(O)ccc3)C(=O)C=C1O,6.95E-16,6.99E-57
VDRML1572,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)C=1N(NO)C=1C(=O)Nc1ccc(OCC)cc1,6.29E-16,2.15E-26
VDRML8865,Clc1c(C)c(OCC(=O)C(Cl)(C)C)ccc1C(C#N)(C)c1ncc(OCC2OC2)cc1,5.07E-10,3.35E-05
VDRML4496,O(CCc1ccc(cc1)C(=O)N)c1c2c(-c3c(NC2)cc(cc3C)C(O)(CC)CC)c(cc1)C,7.45E-15,3.18E-62
VDRML919,FC(F)(F)C(Oc1c2c(cc(OCc3cc(C)c(cc3)CC3OC3)c(c2)C)c(cc1)CC)(O)C(F)(F)F,4.66E-16,1.90E-18
VDRML1461,O(C(CCO)CO)c1ccc(cc1C)CC(C(O)COc1ccc(cc1C)C(C)(C)C)(C)C,4.22E-16,4.66E-16
VDRML20168,FC(F)(F)c1ccc(cc1CCc1cc(C)c(OCCO)cc1)C(CC)C=CC(O)C(F)(F)F,3.81E-16,6.35E-20
VDRML17868,O(CO)c1ccc(cc1C)COc1cc(-c2ccc(cc2CC)C(O)(CC)C)c(cc1)CC,3.45E-16,1.17E-22
VDRML11107,FC(O)(C(F)=CC=C(CC)c1cc(OCc2cc(CO)c(cc2)CO)ccc1)CO,0.101564058,0.067056856
VDRML17722,FC(F)(F)C(O)(C(O)C)C=CC=C(CC)c1cc(ccc1)CCc1cc(CO)c(cc1)CCC,2.83E-16,3.20E-25
VDRML36,FC(F)(F)C(OC)(C=CC=C(CC)c1cc(ccc1)CCCc1cc(CO)c(cc1)CO)C,1.02E-08,4.59E-10
VDRML17643,FC(F)(F)c1ccc(cc1OCc1cc(CO)c(OCO)cc1)C(CC)=CCC(O)C(F)(F)F,3.25E-16,2.04E-06
VDRML17642,FC(F)(F)c1ccc(cc1OCc1cc(CO)c(cc1)CO)C(CC)=CCC(O)C(F)(F)F,1.37E-08,8.34E-09
VDRML14272,Oc1c2C3C(C4CCC(C(CCCC(O)(C)C)C)C4(CC3)C)Cc2ccc1C1CCC1,0.074182601,0.074081822
VDRML181,FC(C(F)(O)COc1cc(ccc1)C(CC)=CCCc1cc(CO)c(cc1)CO)(C)C,5.57E-13,1.05E-57
VDRML15850,O(CC1(O)CC1(C)C)c1ccc(cc1C)C(CC)(CN)c1n(CC)c(C(=O)NC(C(C)C)C(O)=O)c(c1)C,6.18E-09,0.000551656
VDRML16488,Clc1oc(cc1)C=C1C2CCC(C(CCOC=CC(O)=O)C)C2(CCC1)C,8.46E-14,1.68E-08
VDRML8129,ClC[Si](C)(c1ccc(cc1)C=CC(=O)C(C)(C)C)c1ccc(OC2OC2)cc1,1.34E-16,1.68E-46
VDRML16417,OC1CC(CC(O)C1=C)=CC=C1C2CCC(C(CCCC(=O)N)C)C2(CCC1)C,1.15E-16,6.97E-17
VDRML5329,Clc1c(-c2ccc(cc2CC)C(O)(C)C)c(ccc1OCc1cc(CO)c(cc1C)CO)CC,1.04E-16,5.58E-47
VDRML10598,FC(F)(F)c1ccc(cc1CCc1cc(C)c(OCO)cc1)C(CC(O)C(F)(F)C)CC,8.62E-16,0.04965853
VDRML184,FC(O)(C(F)COc1cc(ccc1)C(CC)=CC(Cc1cc(CO)c(cc1)CO)C)C,8.51E-17,3.82E-17
VDRML877,FC(F)(F)C(O)(C=CC=C(C1OC1)c1cc(ccc1)Cc1cc(C)c(OCO)cc1)C(F)(F)F,7.70E-17,5.99E-36
VDRML1462,O(C(CCO)CO)c1ccc(cc1C)CC(C(O)COc1ccc(cc1C)C(O)(C)C)(C)C,6.97E-17,9.33E-14
VDRML7423,FC(O)(CCO)C=CC=C(CC)c1cc(OCc2ccc(cc2CO)CO)ccc1,6.31E-17,1.74E-21
VDRML10010,O(Cc1ccc(cc1C)C(CC)(C)C)c1ccc(cc1C)C(C)c1cc(C)c(OC(CCO)CO)cc1,5.71E-17,2.30E-14
VDRML10596,FC(F)(F)c1ccc(cc1CCc1cc(C)c(OCO)cc1)C(CC)=CCC(O)C(F)(F)F,3.06E-08,1.65E-20
VDRML8125,ClC[Si](C=C)(c1ccc(OCC2OC2)cc1)c1ccc(OCC(=O)C(C)(C)C)cc1,4.67E-17,2.29E-50
