id,smiles,ds_CHEMPLP_1DB1,ds_CHEMPLP_3KPZ,ds_london_1DB1,ds_london_3KPZ,ds_ASE_1DB1,ds_ASE_3KPZ,ds_AHB_1DB1,ds_AHB_3KPZ,ds_AdG_1DB1,ds_AdG_3KPZ
C96585993,Clc1ccc(cc1\N=C(/[O-])\C(=C/c1cc(OC)c(OC(=O)c2ccccc2)cc1)\C#N)C(F)(F)F,-102.955,-10.6959,-13.562749,-14.200916,-28.055496,-28.06753,-117.48023,-115.86143,-6.9083915,-9.1269283
C38682267,Clc1cc(Cl)ccc1C(Oc1cc2OC(N)=C(C#N)[C@H](c2cc1)c1ccc(SC)cc1)=O,-93.2107,-15.8673,-13.558985,-12.825532,-29.709455,-28.320068,-95.705978,-99.242157,-7.9519963,-6.6373944
C20874211,S(=O)(=O)(N)c1ccc(cc1)CCNCc1c2c(ccc1OCc1ccc(cc1)C)cccc2,-116.855,-17.9457,-13.5465,-12.746238,-27.355801,-27.883984,-83.836395,-92.896141,-2.1700323,-1.4444039
C08896326,Clc1cc(Cl)ccc1-c1oc(cc1)C(=O)NC(=S)Nc1sc2c(CC[C@@H](C2)C)c1C#N,-95.8717,-19.9997,-13.544885,-12.512366,-26.331474,-26.800591,-97.809204,-96.256882,-6.9475803,-6.8226514
C21253219,Clc1ccccc1[C@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1cc(OC)c(OC(C)C)cc1)cccc2,-88.6375,-17.7703,-13.53266,-11.598126,-31.907106,-29.385561,-101.17799,-101.64845,-3.1518672,-1.0623392
C14549033,S(=O)(=O)(NC1CCCCC1)c1cc2[C@@H]3[C@@H](CC=C3)[C@@H](Nc2cc1)c1c2c(cc3c1cccc3)cccc2,-104.416,-19.1091,-13.530957,-12.67208,-33.563591,-32.535145,-99.005157,-113.36509,-1.4550574,-0.23570548
C00718071,Brc1cc(ccc1F)[C@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1cc(OC)c(OC)cc1)cccc2,-85.0577,-18.6034,-13.529835,-13.804447,-27.579571,-26.611246,-101.47791,-99.777954,-4.6725969,-3.4168317
C03242673,FC(F)(Oc1ccc(\[NH+]=C/c2cc(O)c(OC)cc2)cc1\N=C\c1cc(O)c(OC)cc1)C(F)F,-88.7539,-13.608,-13.506604,-14.653263,-26.804783,-26.107996,-97.126907,-109.27509,-2.9745147,-4.3368344
C06136352,Brc1cc(cc(OC)c1OCc1c2c(ccc1)cccc2)\C=N\NC(=O)c1ccccc1N,-105.311,-16.8743,-13.503252,-12.620545,-28.543028,-28.474949,-96.727592,-118.92532,-2.7627497,-4.8558021
C21253226,Clc1ccccc1[C@@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1cc(OC)c(OC(C)C)cc1)cccc2,-91.2261,-18.5865,-13.500525,-12.144114,-30.91992,-30.023935,-84.780037,-98.751907,-1.8348157,-2.9342735
C39945881,s1cccc1-c1nc(SCC(=O)C=2C[C@H](N(C=2C)c2ccc(OC(F)F)cc2)C)[n-]n1,-112.214,-17.8354,-13.497507,-14.950002,-29.06901,-29.811098,-118.00043,-136.46538,-6.9866281,-7.3279448
C98234628,Clc1cc(Nc2ccccc2C(=O)[O-])cc(Cl)c1OCCOCCOCCSSc1ncccc1,-118.037,-16.0657,-13.490823,-12.788118,-28.377625,-28.503786,-87.633934,-118.93848,-1.4773352,-1.6809002
C67172421,S=C1N[C@@H](C2=C(N1)/C(/CCC2)=C/c1ccccc1OC(F)F)c1ccccc1OC(F)F,-84.8217,-14.4314,-13.477532,-11.806844,-25.565521,-25.192398,-99.521309,-107.0808,-6.4228382,-4.0588512
C71025575,Clc1c2c(nc(c1)C(=O)[O-])c(Cl)ccc2Cl,-67.0712,-20,-13.472692,-11.618711,-16.082371,-15.412055,-75.036812,-81.249634,-5.8256812,-5.5042562
C40982914,S(CCC)c1nc2n(n1)[C@H](C(C(OCCCC)=O)=C(N2)C)c1ccc(OCc2ccccc2F)cc1,-92.378,-16.6294,-13.471211,-11.853431,-28.845329,-30.79232,-85.561165,-102.54567,-2.1100144,0.46339607
C40273683,Cl[C@@H](c1sccc1C)c1cc2oc([O-])nc2cc1,-86.703,-18.6149,-13.458774,-13.2219,-20.876934,-20.041126,-90.5271,-92.974014,-7.2200589,-7.5609975
C08680763,Brc1cc2c(nc(nc2-c2ccccc2Cl)N2CCN(CC2)C(=O)[C@H]2CC=CC[C@@H]2C(=O)[O-])cc1,-80.3083,-14.2654,-13.451931,-12.338879,-30.636452,-28.895519,-91.785416,-102.20023,-3.6298485,0.87901866
C08919696,Brc1cc([C@@H]2N=C(O)c3c4CC[C@@H](Cc4sc3N2)C(CC)(C)C)c(O)c(Cl)c1,-84.2225,-19.2755,-13.44332,-12.586977,-27.735369,-26.90835,-91.239349,-93.739449,-7.0348434,-7.099597
C02840969,Clc1cccc(F)c1COc1cc(ccc1)[C@H]1C2=C(OC(N)=C1C#N)C[C@@H](CC2=O)c1ccccc1,-112.687,-17.9896,-13.427061,-12.838174,-32.548248,-30.697182,-104.86324,-117.71716,-8.4532471,-8.4884996
C15946223,s1c2C[C@@H](CCc2c2c1N[C@@H](N=C2O)c1oc(cc1)-c1cc(ccc1)C(F)(F)F)C(CC)(C)C,-112.599,-18.5721,-13.420825,-13.684306,-31.859652,-32.614845,-99.857147,-106.4668,-6.8026004,-7.7842674
C39287056,S1(=O)(=O)C[C@H](N(C(=O)CN[C@H]2CCS(=O)(=O)C2)C2CCCCC2)CC1,-84.9581,-16.4303,-13.413258,-14.776613,-26.469528,-26.055418,-92.565788,-97.626541,-3.5724022,-5.2216253
C20240728,S(Cc1ccccc1C)CC(=O)N\N=C(/C)\c1cc2[C@H]3[C@H](CC=C3)[C@@H](Nc2cc1)c1ccccc1,-112.018,-17.348,-13.412139,-13.020657,-31.887438,-30.381256,-113.26694,-104.69273,-5.6038485,-5.2862172
CHEMBL2112315,O[C@H]1C[C@H](O)C\C(=C\C=C/2\[C@@H]3CC[C@H]([C@@H](\C=C\[C@@H](O)C4(CC4)\C=C\C(OCC)=O)C)[C@]3(CCC\2)C)\C1=C,-120.594,-18.2999,-13.405197,-12.821842,-37.124592,-34.77602,-79.177597,-88.5065,-1.2425381,1.7184559
C10059365,Clc1ccccc1COc1ccc(cc1)[C@H]1N=C(O)c2c3CC[C@@H](Cc3sc2N1)C(C)(C)C,-96.6327,-18.5998,-13.400991,-12.583889,-31.982956,-31.557018,-84.973488,-113.82172,-4.0906043,-5.3745608
C20693796,S(=O)(=O)(NCCc1ccccc1)c1cc2[C@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1cccc(OC)c1O,-109.929,-18.5798,-13.394822,-13.143111,-30.228176,-32.033665,-97.64267,-117.59319,-6.5261021,-4.6211777
C14549436,S(=O)(=O)(N[C@H](CC)C)c1cc2[C@H]3[C@H](CC=C3)[C@@H](Nc2cc1)c1c2c(cc3c1cccc3)cccc2,-96.2735,-19.1805,-13.384086,-13.865774,-32.084034,-30.742514,-113.1749,-125.09226,-3.2755744,-4.9172778
C16527468,S=C(NC1CCCCC1)N1CCN(CC1)CC\N=C\C=1C(=O)C[C@@H](CC=1[O-])c1ccccc1,-118.323,-18.109,-13.383315,-13.917498,-34.983177,-34.794106,-85.076653,-111.83957,-2.8758316,-5.8192382
C23126474,s1c2C[C@H](CCc2c2c1N=C(NC2=O)CCC(=O)NCCc1c2c([nH]c1)cccc2)C(C)(C)C,-111.27,-16.3201,-13.380094,-14.157421,-32.064236,-31.569984,-97.83226,-105.1283,-4.1129222,-6.9881506
C20879628,Brc1cc(cc(OC)c1OCc1ccc(cc1)C)CNc1cc(ccc1OC)C(=O)[O-],-92.9565,-14.8594,-13.370053,-14.605543,-29.72624,-28.119175,-95.420235,-112.99277,-3.6922131,-6.9961414
C66201545,s1c2c(CCCC2)c(C(OC)=O)c1NC(=S)NC(=O)C(CCCOc1cc(ccc1C)C)(C)C,-102.574,-19.8952,-13.368554,-13.105172,-32.168003,-31.107979,-96.545486,-115.9567,-2.3960075,-2.4145093
C12529254,Clc1cc(Cl)ccc1[C@H]1c2c([nH]c3c2cccc3)[C@@H](NC1)c1cc(OC)c(OCC(C)C)cc1,-89.9469,-18.6167,-13.364637,-13.46885,-28.360666,-28.15806,-95.905647,-119.89971,-1.0808045,-6.124527
C33653125,Brc1cc(ccc1)[C@H]1C2=C(OC(N)=C1C#N)\C(\CN(C2)C)=C\c1cc(Br)ccc1,-84.1689,-14.2172,-13.357127,-12.958052,-24.992451,-24.194235,-98.225761,-106.1845,-8.6748142,-8.0168066
C85024108,Fc1cc(ccc1O[C@H]1C[C@H](C)[C@@H](CC1)C)C(=O)[O-],-88.489,-19.9861,-13.353607,-12.413898,-26.172266,-24.062183,-90.576645,-92.965828,-8.0304661,-7.8757
C10089362,Clc1cc(cc(OC)c1OCC(=O)N)C(=O)N[C@@H](c1ccc(cc1)CC(C)C)c1sccc1,-105.652,-13.1353,-13.342848,-13.711049,-30.394091,-29.476858,-105.72504,-113.02983,-3.3942926,-4.5004749
C97969157,Clc1cc(ccc1Cl)[C@H]1N(C(=O)C([O-])=C1C(=O)c1cc2C[C@@H](Oc2cc1)C)c1sc2cc(ccc2n1)C,-73.0433,-16.7392,-13.334525,-12.164553,-28.594397,-28.469608,-96.026001,-102.95979,-0.61205947,-2.3542085
C33527939,S\1\C(=C\c2cc3OCOc3cc2)\C(=O)N(/C/1=C(/C(/[O-])=N/c1ccccc1C)\C#N)c1ccc(F)cc1,-68.801,-5.66071,-13.333671,-12.300552,-26.753801,-25.591518,-83.19001,-99.912109,-1.6391792,-0.20973381
C21237166,O(c1cc(ccc1)[C@@H]1Nc2c(NC3=C1C(=O)C[C@H](C3)c1ccc(OCC(C)C)cc1)cccc2)c1ccccc1,-111.7,-16.1074,-13.331172,-10.406169,-32.492924,-32.766777,-83.960487,-91.823425,-1.7390174,3.5787358
C62587352,S(=O)([O-])(=Nc1ccc(cc1C)C)c1cc([N+](=O)[O-])c(NCc2ccc(NCCOC)cc2)cc1,-104.714,-9.27335,-13.326389,-13.197685,-30.477041,-30.902315,-89.594261,-107.90375,-3.099499,-2.1116195
C83329014,O(CCCCC)c1ccc(cc1)\C=N/NC(=O)c1[nH]c2c(cc(cc2)C)c1-c1ccccc1,-93.937,-13.3826,-13.325812,-13.408258,-31.005482,-30.647223,-113.4903,-120.69085,-6.4777932,-7.1952085
C09781015,Clc1ccccc1CSC1=NC(=O)C2=C(N1)NC1=C([C@@H]2c2ccc([NH+](CC)CC)cc2)C(=O)CCC1,-84.5412,-8.14972,-13.323346,-12.351631,-30.814951,-29.580303,-84.088921,-106.62211,-4.1187592,-3.1692443
C20708065,S(=O)(=O)(Nc1cc(cc(c1)C)C)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1cc2c(cc1)cccc2,-112.962,-18.243,-13.318694,-12.971965,-31.537249,-31.709143,-101.74309,-107.74888,-5.4276323,-7.0047345
C96969226,Ic1ccccc1NCC(=O)N(CCC#N)CCC#N,-85.7643,-14.1442,-13.317458,-11.70962,-21.907679,-22.154848,-78.878532,-88.136971,-5.320188,-5.7392426
C32181031,Clc1ccc(cc1)[C@@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1c3c(ccc1)cccc3)cc2,-110.806,-19.2796,-13.312564,-12.577292,-29.136154,-28.492472,-93.946945,-107.22884,-6.4428682,-7.0521612
C62954607,O=C([O-])c1ccc(N2CCC3(CCCC3)CC2)cc1C,-84.4602,-19.0474,-13.305364,-13.535979,-25.934471,-25.209024,-101.375,-89.124245,-8.6132603,-8.8554382
C98218329,Brc1cc(ccc1OC)C(=O)c1sc2nc(cc(c2c1N)C(F)(F)F)-c1ccc(cc1)C,-87.5794,-16.46,-13.304596,-13.039511,-28.637966,-27.951029,-99.674339,-111.17117,-8.32724,-9.1627951
C22851989,Clc1ccc(cc1)[C@@H](N1CCN(CC1)c1ccc(OC)cc1)C=1Sc2n(nc(n2)-c2occc2)C=1[O-],-90.2765,-18.6212,-13.299265,-14.272404,-32.860523,-30.974842,-93.062248,-112.00235,-6.619935,-4.0837288
C20881953,O(C(C)C)c1ccc(cc1)[C@H]1CC(=O)C2=C(Nc3c(N[C@H]2c2cc4c(cc2)cccc4)cccc3)C1,-89.2856,-18.629,-13.297928,-12.577075,-34.078564,-31.813393,-100.67451,-101.25936,-1.6818929,-3.2900505
C58849627,Clc1cc(NS(=O)(=O)c2cc3[C@@H]4[C@@H](CC=C4)[C@H](Nc3cc2)c2ccc(F)cc2)c(OC)cc1,-99.7641,-18.3434,-13.294101,-12.749524,-29.222033,-27.188833,-102.76241,-114.16383,-6.5043964,-9.1476994
C14544233,O(C)c1ccc2c(cccc2)c1[C@@H]1Nc2c([C@@H]3[C@@H]1CC=C3)cccc2C(=O)NCc1ccccc1,-107.427,-17.5015,-13.284645,-12.666534,-33.161541,-28.883047,-110.1627,-125.00272,-7.3816748,-9.8526983
C38655707,Clc1cc(ccc1Cl)[C@H]1c2c(OC(N)=C1C#N)cc(OC(=O)c1ccc(F)cc1)cc2,-94.2079,-16.9059,-13.283391,-12.990919,-26.129354,-25.534492,-95.996666,-102.80097,-7.1499324,-6.7001553
C20487297,Brc1cc(cc(Br)c1N[C@@H](CCc1ccc(O)cc1)C)C,-85.1195,-17.26,-13.278619,-12.859915,-25.000181,-24.382292,-92.475212,-98.177933,-7.3478231,-7.9088855
C78498476,s1cccc1[C@H](NC(=O)CCCc1cc2CC(=O)Nc2cc1)c1ccc(cc1)[C@@H](CC)C,-112.351,-14.9445,-13.276479,-13.221359,-30.709106,-33.610546,-95.597321,-114.00233,-4.3878121,-8.7781
CHEMBL2407821,O[C@H]1[C@@H](CCn2ncnn2)[C@H](O)C\C(=C\C=C/2\[C@@H]3CC[C@H]([C@@H](CCCC(O)(C)C)C)[C@]3(CCC\2)C)\C1=C,-147.274,-18.2497,-13.275957,-14.978491,-36.468891,-37.959564,-86.51664,-99.30558,-1.5435889,1.4166524
C38649706,Brc1ccccc1C(Oc1cc2OC(N)=C(C#N)[C@H](c2cc1)c1ccc(cc1)C(C)(C)C)=O,-94.9479,-18.2675,-13.275772,-13.349721,-31.885914,-31.468239,-99.456215,-104.52547,-9.6019115,-8.7743397
C36524804,Oc1cc(ccc1)[C@@H](N(C(=O)CCCc1c2c3c4c(c1)cccc4ccc3ccc2)C)C(=O)NC1CCCCC1,-114.535,-14.2036,-13.273815,-11.524146,-33.180164,-32.596344,-72.156807,-103.68521,-1.2690057,4.270647
C40171561,s1cc(-c2ccc(cc2)C)c(C(=O)N)c1NC(=O)[C@H](Sc1ncnc(c1)-c1ccccc1)CC,-114.351,-15.7162,-13.271398,-13.0628,-29.98707,-29.091869,-92.753952,-122.06868,-3.8545198,-7.4902854
C39914705,Clc1cc(-c2n[nH]c3c2[C@@H](N(Cc2ccccc2)C3=O)c2cc(OCCCC)ccc2)c([O-])cc1C,-91.2669,-17.4705,-13.256847,-13.020337,-30.018829,-28.668095,-88.749405,-85.863358,-2.1191599,1.4983536
C14460611,Clc1cc(ccc1)[C@@H]1Nc2c([C@@H]3[C@@H]1CC=C3)cc(S(=O)(=O)N[C@H](CC)C)cc2,-105.746,-19.238,-13.253716,-12.103766,-29.093485,-29.289179,-92.258125,-111.69305,-8.2228861,-9.1563606
C40202794,Clc1ccccc1CC(=O)NCCc1nc2c(n1CCCCOc1ccc(cc1)[C@H](CC)C)cccc2,-124.268,-13.7533,-13.248351,-12.650497,-35.82222,-36.343365,-77.699791,-94.105911,-0.81192648,-2.9382057
C08454103,Brc1ccccc1[C@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1c3c(ccc1)cccc3)cc2,-106.376,-18.3515,-13.231821,-12.077621,-30.845383,-29.412249,-103.86458,-110.6274,-10.321009,-7.972136
C03346630,s1cc(nc1-c1ccccc1)COC(=O)c1ccc(N=S(=O)([O-])c2sccc2)cc1,-107.402,-13.4767,-13.228486,-14.009743,-27.784187,-27.414415,-99.691048,-118.85939,-6.4187565,-7.2918186
C08455219,Clc1cc(ccc1)-c1oc(cc1)\C=C/1\SC=2N([C@H](C(C(=O)Nc3ccccc3C)=C(N=2)C)c2sccc2)C\1=O,-98.3116,-15.0466,-13.224268,-12.673924,-32.322678,-31.28754,-103.48181,-121.29635,-1.3912922,-2.3471961
C09892230,o1cccc1C(=O)N[C@@H](Cc1ccccc1)C(OCC(=O)c1ccc(cc1)C1CCC(CC1)CCC)=O,-126.647,-15.2668,-13.220504,-12.43589,-31.981932,-30.866476,-96.249893,-107.13114,-1.858965,-3.7692075
C16401415,Clc1cc(Cl)ccc1COc1ccc(Cl)cc1CNCCc1ccc(S(=O)(=O)N)cc1,-111.739,-17.9711,-13.217724,-12.555881,-25.188675,-23.790155,-89.290077,-96.115707,-3.1237142,-3.0476484
C87493677,S(C[C@@H](O)C[C@H](O)c1ccc(cc1)CO)c1oc(c(n1)-c1ccccc1)-c1ccccc1,-101.651,-15.0668,-13.21699,-13.623925,-28.136723,-27.997149,-98.431236,-110.86372,-5.9275212,-6.2120533
C14477542,Clc1cc(Cl)ccc1[C@@H]1Nc2c([C@H]3[C@@H]1CC=C3)cc(S(=O)(=O)Nc1ccc(cc1C)C)cc2,-110.879,-18.3209,-13.216636,-13.503119,-28.531418,-29.461699,-110.66988,-113.90569,-8.9223289,-8.9064026
C08445210,Fc1c(NCCC[NH+](C)C)c(F)c2N(C=C(C(=O)[O-])C(=O)c2c1F)CCCCCCCCCC,-103.633,-16.1714,-13.212824,-11.979547,-33.179047,-31.666819,-70.610336,-98.192764,-2.1355243,-2.4078465
C12226626,s1ccnc1[C@H](NC(=O)C1CCN(S(=O)(=O)C)CC1)Cc1ccsc1,-99.2344,-16.846,-13.210258,-12.913109,-24.031424,-24.809975,-104.9309,-111.0754,-4.7768378,-5.4086094
CHEMBL2407825,O[C@H]1[C@@H](CCn2nncc2)[C@H](O)C\C(=C\C=C/2\[C@@H]3CC[C@H]([C@@H](CCCC(O)(C)C)C)[C@]3(CCC\2)C)\C1=C,-143.75,-18.2549,-13.206345,-13.601174,-40.512249,-38.588284,-98.034325,-104.42039,-0.75523579,0.20166346
C54620593,Clc1ccc(N[C@@H](c2ccc3c(nc(cc3)C)c2O)c2sccc2)cc1C(F)(F)F,-99.2228,-15.6974,-13.200173,-14.810098,-24.692852,-24.529961,-111.91452,-108.54968,-8.8751163,-9.0224018
C14467952,Clc1cc(Cl)cc([C@@H]2Nc3c([C@@H]4[C@@H]2CC=C4)cc(cc3)C(=O)N(CCC)CCC)c1O,-98.0684,-11.6378,-13.196844,-12.148445,-28.992889,-27.753445,-86.410667,-97.597313,-4.6948719,-6.7508669
C21238163,Clc1cc(Cl)ccc1[C@@H](NC(=O)CSc1nnc(n1N)-c1ccc(OC(F)F)cc1)C,-108.174,-15.0869,-13.196069,-13.181475,-27.371063,-25.011644,-111.17223,-115.277,-5.6912179,-6.8169918
CHEMBL2407824,O[C@H]1[C@@H](CCn2nccn2)[C@H](O)C\C(=C\C=C/2\[C@@H]3CC[C@H]([C@@H](CCCC(O)(C)C)C)[C@]3(CCC\2)C)\C1=C,-144.097,-18.2593,-13.175098,-13.231524,-40.62347,-40.291679,-114.61706,-123.51649,-3.6100698,-3.8866878
CHEMBL2407822,O[C@H]1[C@@H](CCn2nnnc2)[C@H](O)C\C(=C\C=C/2\[C@@H]3CC[C@H]([C@@H](CCCC(O)(C)C)C)[C@]3(CCC\2)C)\C1=C,-147.135,-18.2615,-13.165215,-13.18694,-39.419399,-38.574478,-97.788742,-110.47961,2.8260324,-2.4670002
C82107125,O=C(NCCc1cccnc1)[C@H]1CCCN(C1)C1CCN(CC1)Cc1ccncc1,-112.571,-16.8547,-13.160222,-13.175582,-33.693798,-33.857246,-102.87995,-120.91625,-8.2667637,-7.7459221
C98214457,Oc1c(C=O)c(O)c([C@@H](CC(C)C)[C@]2(CCC(=O)[C@H]2[C@H]2[C@@H](CCC(=O)C)C2(C)C)C)c(O)c1C=O,-79.2999,-13.5834,-13.149392,-12.349121,-29.759708,-27.744596,-93.131546,-89.219604,-1.4210862,1.5238072
C09632072,s1ccc(C(=O)N)c1NC(=O)CSc1nnc(n1C1CCCC1)-c1ccc(cc1)C(C)(C)C,-109.672,-14.3199,-13.14928,-11.838805,-31.248768,-29.720552,-88.335838,-112.96831,-2.6552644,-5.2228527
C71575940,O1CCC[C@@H]1CNC(=O)C1CC[NH+](CC1)C1CCN(CC1)C(=O)c1ccoc1,-107.385,-17.0695,-13.146167,-13.897996,-34.173077,-32.797531,-111.31924,-123.6461,-7.8362651,-7.6789565
C42352591,Br[C@H](C(C)(C)C)c1cc2oc([O-])nc2cc1,-79.0426,-19.247,-13.144243,-13.221294,-19.939215,-20.617079,-80.740784,-83.65686,-6.6681862,-6.8449464
C08618126,s1c2c(sc(c2)C(C)(C)C)c(C)c1C(O\N=C(/N)\c1cc(cc(c1)C(F)(F)F)C(F)(F)F)=O,-78.3918,-17.9363,-13.144238,-12.091029,-27.620691,-26.884642,-78.517662,-104.23502,-7.5020218,-5.7080436
C03663342,s1c(ccc1C(C)(C)C)[C@H]1C2=C(N(C(N)=C1C#N)c1cc(ccc1)C(F)(F)F)CC(CC2=O)(C)C,-76.2502,-8.08018,-13.137332,-13.130532,-27.945509,-27.705412,-84.633186,-87.995476,-1.7263461,-1.8127338
C01057999,Brc1cc(\C=N\c2cc3sc(SCC(=O)Nc4ccccc4)nc3cc2)c(O)cc1,-106.363,-15.2094,-13.135456,-13.514824,-27.177145,-25.598684,-90.708122,-113.01252,-5.239758,-5.8026471
C67870824,S(=O)(=O)(NC[C@@H]1N2C[C@@H]([C@H](C1)CC2)CN1C[C@@H]2C=3N(C[C@@H](C2)C1)C(=O)C=CC=3)C,-102.628,-19.9308,-13.130876,-12.782589,-30.401169,-29.586395,-114.04639,-120.4425,-6.52951,-8.0003433
C64730593,O=C(NC[C@@H](C=1C[NH+]=C2C=1C=CC=C2)c1ccc([NH+](C)C)cc1)C1CCN(CC1)C(=O)C(C)(C)C,-98.9937,-8.09761,-13.128675,-13.403949,-32.286869,-34.274261,-119.57063,-117.37507,-5.977478,-6.0220823
C14467711,Clc1cc(Cl)cc([C@@H]2Nc3c([C@@H]4[C@@H]2CC=C4)cc(OCCc2ccccc2)cc3)c1O,-110.695,-18.5972,-13.125024,-12.66398,-30.100292,-29.663284,-110.2136,-108.55847,-8.6873608,-9.6685553
C21234558,O(C(C)C)c1ccc(cc1)[C@H]1CC(=O)C2=C(Nc3c(N[C@H]2c2c4c(ccc2)cccc4)cccc3)C1,-87.7696,-18.5958,-13.12414,-12.928571,-31.750551,-30.02581,-83.316139,-97.372765,-5.7676406,-4.5967045
C14274615,Clc1c2c(ccc1)c(ccc2)C(=O)NC(=S)Nc1cccc(-c2oc3c(n2)cc(Cl)cc3)c1C,-100.963,-18.0941,-13.122531,-13.605283,-28.302752,-27.806602,-92.027832,-126.57367,-6.2646337,-7.5472536
C35024062,O(CC=C)c1cc(C)c(cc1)C(=O)C=1[C@H](N(CC[NH+](C)C)C(=O)C=1[O-])c1ccc(OCCCC)cc1,-104.273,-14.677,-13.118161,-11.84307,-32.09396,-31.764044,-74.275345,-96.268906,-1.2277489,1.7746924
C33416919,o1c2c(cc1C(=O)C=1[C@H](N(Cc3ccccc3)C(=O)C=1[O-])c1ccc(OCC=C)cc1)cccc2,-102.962,-16.41,-13.110002,-12.155493,-28.133276,-26.261904,-82.816261,-90.741318,-6.9658475,-5.5912046
C14461171,Brc1cc([C@@H]2Nc3c([C@@H]4[C@@H]2CC=C4)cc(OCCCc2ccccc2)cc3)c(O)cc1,-109.554,-18.5739,-13.107746,-14.170417,-30.083248,-28.849464,-96.236992,-99.713593,-7.6242676,-6.1766782
C58849196,S(=O)(=O)(Nc1ccc(Oc2ccccc2)cc1)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1ccc(cc1)C,-113.393,-15.1763,-13.106079,-13.219259,-31.834923,-32.023071,-94.491768,-109.15486,-6.8215237,-7.2400198
C20886336,Clc1ccc(cc1)[C@@H]1Nc2c(NC3=C1C(=O)C[C@@H](C3)c1ccc(cc1)C(C)(C)C)cccc2,-91.6937,-17.9164,-13.104238,-11.002401,-27.977646,-28.197521,-73.290512,-91.803314,-1.933125,-3.158679
C14466245,Clc1ccccc1[C@@H]1Nc2c([C@@H]3[C@@H]1CC=C3)cc(S(=O)(=O)Nc1c(cccc1C)C)cc2,-97.7242,-15.8471,-13.103959,-12.059294,-29.974941,-28.704353,-116.80943,-125.83407,-6.9828534,-7.876873
C58889397,Clc1cc(cc(Cl)c1OCc1ccccc1Cl)\C=N/NC(=O)CC[C@H](O)c1ccccc1,-110.108,-11.1679,-13.101612,-12.875314,-30.122688,-29.373453,-98.604057,-114.6391,-7.9198184,-7.6945472
C38655692,Clc1ccccc1C(Oc1cc2OC(N)=C(C#N)[C@@H](c2cc1)c1cc(Cl)c(Cl)cc1)=O,-93.4673,-18.155,-13.101442,-12.34611,-25.236652,-24.288317,-116.69526,-116.31886,-9.5560236,-9.0373764
C33310139,s1c(ccc1S(=O)([O-])=N[C@H](C)c1cc(OC)c(OC)cc1)-c1scc(n1)CC,-96.545,-12.9083,-13.0996,-13.301798,-27.688028,-26.852163,-107.47233,-118.28103,-6.5542903,-6.0401731
C35840802,Fc1cc(ccc1)Cn1cccc1C[NH+](C[C@@H](O)COc1ccc(OC)cc1)C1CCCCC1,-113.98,-16.8824,-13.098435,-12.570073,-30.690556,-29.462173,-83.889427,-82.460052,-3.8464403,1.1476852
C72043543,O=C1N(N=C([O-])[C@H]2[C@H]1CC=CC2)c1cc(ccc1)C(=O)N(CCC(C)C)CCC(C)C,-104.736,-12.3962,-13.096601,-12.723601,-30.773355,-30.005262,-95.00106,-105.80818,-5.7440491,-6.0436378
C12571069,Brc1cc(ccc1OCC(=O)NC(=S)NNC(=O)c1sc2c(cccc2)c1Cl)C,-89.761,-18.6685,-13.082668,-13.037241,-25.238876,-24.892227,-93.166862,-108.30688,-4.9771209,-6.1191106
C58846643,Brc1ccc(cc1)[C@H]1Nc2c([C@@H]3[C@H]1CC=C3)cc(S(=O)(=O)Nc1cc(cc(c1)C)C)cc2,-100.875,-18.0491,-13.078289,-12.369111,-28.777126,-28.139942,-94.058159,-98.506348,-8.1637783,-6.5595942
C43765334,Brc1ccccc1[C@H]1Nc2c([C@H]3[C@@H]1CC=C3)cc(S(=O)(=O)Nc1cc(C)c(cc1)C)cc2,-99.1353,-18.1119,-13.077764,-12.422722,-30.663036,-29.337322,-107.23302,-111.04904,-7.5166936,-7.6176105
C95528601,O(c1ccc(cc1OC)C(=O)N1CCNCC1)C1CC[NH+](CC1)C1CCCC1,-95.6815,-13.3682,-13.073712,-12.557978,-34.428589,-34.016983,-113.61445,-128.9552,-7.3118596,-8.5768013
C20720293,S(=O)(=O)(Nc1c(cccc1C)C)c1cc2[C@@H]3[C@H](CC=C3)[C@H](Nc2cc1)c1c2c([nH]c1)cccc2,-95.3883,-15.7364,-13.073088,-13.095624,-31.291016,-31.32131,-107.52679,-120.27115,-8.4117804,-6.3683319
C14547952,S(=O)(=O)(Nc1ccc(cc1C)C)c1cc2[C@H]3[C@@H](CC=C3)[C@@H](Nc2cc1)c1c2c(ccc1O)cccc2,-102.779,-18.3154,-13.060199,-12.326447,-30.499437,-30.76301,-119.82349,-118.48365,-6.5002875,-5.0814295
C58848370,S(=O)(=O)(Nc1cc(ccc1)C(F)(F)F)c1cc2[C@@H]3[C@@H](CC=C3)[C@H](Nc2cc1)c1cc(ccc1C)C,-108.499,-18.2656,-13.056993,-13.026894,-31.824497,-29.721262,-105.33632,-111.3573,-9.5825853,-7.1470518
